from_bus,to_bus,circuit_id,status,P_MW,Q_Mvar,loading_percent,RATEA,RATEB,RATEC,R,X,B,flow_source
626,635,1,1,0.017527254939860643,-0.4528685758049697,1.2849663152930573,35.27000045776367,35.27000045776367,35.27000045776367,0.012622899375855923,0.0347197987139225,0.004220000002533197,computed_from_saved_bus_solution_line_equivalent
626,637,1,1,0.01748511067244671,-0.4011565101395654,1.1384672065091308,35.27000045776367,35.27000045776367,35.27000045776367,0.010977800004184246,0.030194800347089767,0.0036700000055134296,computed_from_saved_bus_solution_line_equivalent
626,652,1,0,-872.1021272164832,2219.3574925662515,1381.3906778393334,172.6199951171875,172.6199951171875,172.6199951171875,2.1533498511416838e-05,5.922860145801678e-05,0.00011999999696854502,computed_from_saved_bus_solution_line_equivalent
626,801,1,1,0.00010213841624184046,-0.029503542596535502,0.06837478180615941,43.150001525878906,43.150001525878906,43.150001525878906,0.0008613410172984004,0.0023691500537097454,0.0002899999963119626,computed_from_saved_bus_solution_line_equivalent
627,628,1,1,0.008831755766209768,-0.05124542203691631,0.2676319878019198,19.43000030517578,19.43000030517578,19.43000030517578,0.007485950365662575,0.0076641906052827835,0.0006699999794363976,computed_from_saved_bus_solution_line_equivalent
629,630,1,1,0.008831195565277495,-0.05124296867803876,0.26761905491601334,19.43000030517578,19.43000030517578,19.43000030517578,0.007485950365662575,0.0076641906052827835,0.0006699999794363976,computed_from_saved_bus_solution_line_equivalent
631,632,1,1,0.008830750083413288,-0.051241017713464586,0.2676087704057945,19.43000030517578,19.43000030517578,19.43000030517578,0.007485950365662575,0.0076641906052827835,0.0006699999794363976,computed_from_saved_bus_solution_line_equivalent
633,634,1,1,0.008441801795640996,-0.05163202200748032,0.26926188528653594,19.43000030517578,19.43000030517578,19.43000030517578,0.007485950365662575,0.0076641906052827835,0.0006699999794363976,computed_from_saved_bus_solution_line_equivalent
635,636,1,1,0.008828431153813038,-0.04849521516765572,0.2536915141670062,19.43000030517578,19.43000030517578,19.43000030517578,0.0072082700207829475,0.0073798904195427895,0.0006399999838322401,computed_from_saved_bus_solution_line_equivalent
637,638,1,1,0.008830396641328979,-0.05123946982108309,0.26760061069379126,19.43000030517578,19.43000030517578,19.43000030517578,0.007485950365662575,0.0076641906052827835,0.0006699999794363976,computed_from_saved_bus_solution_line_equivalent
639,772,1,1,-1.1933926243838413,2.9310636003910986,1.8456033170132522,172.6199951171875,172.6199951171875,172.6199951171875,4.306700066081248e-05,0.00011845699918922037,0.0002300000051036477,computed_from_saved_bus_solution_line_equivalent
639,640,1,1,0.01756420646200764,-0.5513009668005118,1.5638805858413212,35.27000045776367,35.27000045776367,35.27000045776367,0.01646449975669384,0.04528620094060898,0.005510000046342611,computed_from_saved_bus_solution_line_equivalent
639,642,1,1,0.1081904163419955,-0.4760207559356412,1.3840679112500798,35.27000045776367,35.27000045776367,35.27000045776367,0.018036499619483948,0.04960989952087402,0.006029999814927578,computed_from_saved_bus_solution_line_equivalent
639,644,1,1,0.017578523291339597,-0.5353740331614829,1.5187483298735962,35.27000045776367,35.27000045776367,35.27000045776367,0.014543700963258743,0.04000300168991089,0.0048699998296797276,computed_from_saved_bus_solution_line_equivalent
639,646,1,1,0.017586454219947062,-0.5085461822247056,1.4427280141388044,35.27000045776367,35.27000045776367,35.27000045776367,0.013174200430512428,0.036236099898815155,0.004410000052303076,computed_from_saved_bus_solution_line_equivalent
639,648,1,1,0.017535752166165583,-0.4519125848987903,1.2822587882112215,35.27000045776367,35.27000045776367,35.27000045776367,0.01150320004671812,0.03163990005850792,0.0038499999791383743,computed_from_saved_bus_solution_line_equivalent
639,650,1,1,0.017552891541222596,-0.4170260367034643,1.183428619257799,35.27000045776367,35.27000045776367,35.27000045776367,0.010138001292943954,0.027884799987077713,0.003389999968931079,computed_from_saved_bus_solution_line_equivalent
